size,scale,cond_input,cond_A_actual,cond_B_actual,fro_norm_A,fro_norm_B,max_A,max_B,eig_error,eig_error_relative,log_cond_A
100,0.01,10000.0,9999.999999999598,9999.999999999887,242.690973225486,242.69097322548598,19.059420760426946,19.547556379250345,0.09012007137541522,2.244674171341174e-05,3.9999999999999827
100,0.01,10000.0,9999.999999999412,10000.000000000124,242.69097322548586,242.690973225486,20.111091887814254,20.010671615210732,0.045093398668202576,1.3370661270759037e-05,3.9999999999999747
100,0.01,10000.0,9999.999999998958,10000.000000000553,242.69097322548598,242.69097322548598,23.323781786058472,20.593243829505386,0.052324637769578596,1.4661200625622849e-05,3.9999999999999547
100,0.01,10000.0,10000.000000000235,10000.00000000058,242.69097322548595,242.69097322548598,23.588730891421097,18.70355685627179,0.06049848036265982,1.5185273042481456e-05,4.00000000000001
100,1.0,10000.0,10000.000000001148,10000.0000000018,24269.097322548594,24269.097322548598,1995.994288486664,2028.271757178464,0.000779021310349194,2.1912521148987708e-07,4.00000000000005
100,1.0,10000.0,9999.999999998392,10000.000000001504,24269.09732254859,24269.097322548594,2192.29875313695,2247.9575307330865,0.0007060410858625867,1.9124317496789347e-07,3.9999999999999303
100,1.0,10000.0,10000.00000000023,9999.999999999845,24269.097322548594,24269.097322548594,2123.4571026103135,1926.7631365250315,0.000804101787155812,2.0987260166637945e-07,4.00000000000001
100,1.0,10000.0,9999.99999999941,10000.00000000004,24269.09732254859,24269.097322548598,1858.7256239338687,1826.3093661850824,0.000978072261223295,2.596063458127091e-07,3.9999999999999742
100,1.0,10000.0,10000.000000000977,9999.99999999879,24269.097322548594,24269.097322548598,2133.8666631508117,2363.46329941152,0.0003985524676279063,1.102085133289329e-07,4.000000000000043
100,1.0,10000.0,9999.999999999787,10000.000000000675,24269.097322548594,24269.097322548605,1943.2107270687188,2456.4936845985035,0.0005106257819770951,1.4306495672764812e-07,3.9999999999999907
100,1.0,10000.0,10000.000000000537,10000.000000000788,24269.0973225486,24269.097322548598,1905.9420760426947,1954.7556379250345,0.0008982006874730426,2.2372018276071533e-07,4.000000000000023
100,1.0,10000.0,10000.00000000181,9999.999999998421,24269.097322548587,24269.097322548594,2011.1091887814252,2001.067161521073,0.0010707534974296767,3.1748953819063253e-07,4.000000000000078
100,1.0,10000.0,9999.999999999334,10000.000000000955,24269.097322548594,24269.097322548594,2332.378178605847,2059.3243829505386,0.0006958635182259923,1.9497879170593417e-07,3.999999999999971
100,1.0,10000.0,9999.999999999565,10000.00000000301,24269.097322548594,24269.0973225486,2358.8730891421096,1870.3556856271787,0.0015488290341686866,3.887600422190327e-07,3.999999999999981
100,100.0,10000.0,10000.000000000886,10000.000000001659,2426909.7322548595,2426909.73225486,199599.4288486664,202827.1757178464,7.890532420590658e-06,2.2194702024963484e-09,4.000000000000038
100,100.0,10000.0,10000.000000000144,10000.000000000471,2426909.732254859,2426909.73225486,219229.875313695,224795.75307330865,1.2512956608466065e-05,3.3893460280925463e-09,4.000000000000006
100,100.0,10000.0,9999.999999999713,9999.999999999196,2426909.732254859,2426909.7322548595,212345.71026103134,192676.31365250316,5.699370196573602e-06,1.4875500466745525e-09,3.9999999999999876
100,100.0,10000.0,9999.99999999907,9999.999999999025,2426909.73225486,2426909.73225486,185872.56239338688,182630.93661850825,1.0684956018108175e-05,2.8360710113190494e-09,3.9999999999999596
100,100.0,10000.0,10000.000000000091,9999.999999999345,2426909.73225486,2426909.7322548605,213386.66631508118,236346.329941152,6.058596618798587e-06,1.675335069913213e-09,4.0000000000000036
100,100.0,10000.0,9999.99999999972,10000.000000001603,2426909.7322548595,2426909.73225486,194321.07270687187,245649.36845985035,7.137059685614343e-06,1.999630984419997e-09,3.999999999999988
100,100.0,10000.0,9999.999999999476,10000.000000000691,2426909.7322548605,2426909.73225486,190594.20760426947,195475.56379250344,1.3650150217895912e-05,3.399924030397247e-09,3.9999999999999774
100,100.0,10000.0,10000.000000000106,10000.00000000048,2426909.7322548595,2426909.7322548595,201110.91887814252,200106.7161521073,4.863855150183453e-06,1.4421835923624327e-09,4.000000000000004
100,100.0,10000.0,9999.999999999578,10000.00000000002,2426909.7322548595,2426909.73225486,233237.8178605847,205932.43829505387,8.827012098761646e-06,2.473301313133614e-09,3.999999999999982
100,100.0,10000.0,10000.00000000084,10000.00000000021,2426909.7322548595,2426909.73225486,235887.30891421097,187035.56856271788,5.830823238094015e-06,1.4635515206684764e-09,4.000000000000036
100,0.01,1000000.0,999999.9999999802,1000000.0000043155,20263.65655711648,20263.656557116487,1572.2979004622223,1528.4911550960364,2.592421900038551,1.2315489545988889e-05,5.999999999999991
100,0.01,1000000.0,1000000.000001347,999999.999998811,20263.656557116483,20263.656557116487,1754.9216131006579,1761.4096215525797,3.783452782352776,1.751495246691277e-05,6.000000000000585
100,0.01,1000000.0,1000000.0000054691,1000000.0000023356,20263.656557116483,20263.656557116483,1651.5092167829189,1494.7719244133355,7.852491528456962,3.488671075430632e-05,6.000000000002375
100,0.01,1000000.0,1000000.0000061187,1000000.0000175516,20263.656557116487,20263.65655711649,1484.1880405008849,1425.94817010357,12.27782086095015,5.47927488120073e-05,6.000000000002657
100,0.01,1000000.0,1000000.0000034814,999999.9999960674,20263.656557116487,20263.656557116494,1760.3076453620156,1940.4398946612191,3.0160559744920374,1.4607881113040503e-05,6.000000000001512
100,0.01,1000000.0,999999.9999961457,1000000.000004842,20263.656557116487,20263.65655711649,1474.137495873024,2088.8788330086645,8.731764910770895,4.492094238622972e-05,5.999999999998326
100,0.01,1000000.0,1000000.0000037578,999999.999996878,20263.656557116494,20263.656557116487,1379.740987728696,1517.204051423359,6.71229176259454,2.7145130863894243e-05,6.000000000001632
100,0.01,1000000.0,1000000.0000058993,1000000.0000072565,20263.65655711648,20263.656557116487,1538.0922180024106,1587.4659729154102,3.311528785835169,1.7411522652509277e-05,6.000000000002562
100,0.01,1000000.0,1000000.0000009337,1000000.0000045026,20263.656557116487,20263.656557116487,1869.766790448481,1498.202668427307,5.5608065330231256,2.721105816427292e-05,6.000000000000406
100,0.01,1000000.0,999999.9999929725,1000000.0000071304,20263.656557116483,20263.656557116487,1930.1651963628535,1573.4335758684028,3.3637160714435788,1.3529198643401025e-05,5.999999999996948
100,1.0,1000000.0,1000000.0000007862,1000000.0000017853,2026365.655711648,2026365.6557116492,157229.79004622222,152849.11550960364,0.04622511815495374,2.195957993545556e-07,6.000000000000341
100,1.0,1000000.0,999999.9999994852,999999.9999969363,2026365.6557116488,2026365.6557116485,175492.16131006577,176140.96215525796,0.0816501746545019,3.7798778265567456e-07,5.999999999999776
100,1.0,1000000.0,999999.999989768,1000000.0000005434,2026365.6557116485,2026365.655711649,165150.9216782919,149477.19244133355,0.025507219645056377,1.1332237553915256e-07,5.999999999995556
100,1.0,1000000.0,1000000.0000013333,1000000.0000016092,2026365.655711649,2026365.6557116485,148418.80405008848,142594.817010357,0.06502010166788609,2.9016794908219055e-07,6.000000000000579
100,1.0,1000000.0,1000000.0000090743,1000000.0000044862,2026365.6557116483,2026365.655711649,176030.76453620155,194043.98946612192,0.01927243745682479,9.334358430636282e-08,6.000000000003941
100,1.0,1000000.0,999999.9999953693,1000000.000006783,2026365.6557116485,2026365.6557116492,147413.7495873024,208887.88330086644,0.04583754325141216,2.3581322453773962e-07,5.999999999997989
100,1.0,1000000.0,1000000.000006756,999999.9999915538,2026365.655711649,2026365.6557116488,137974.0987728696,151720.4051423359,0.06868624956632405,2.777735681021209e-07,6.0000000000029345
100,1.0,1000000.0,999999.9999989592,1000000.0000038184,2026365.6557116478,2026365.6557116488,153809.22180024107,158746.59729154102,0.027853515801138855,1.4644961668368024e-07,5.999999999999548
100,1.0,1000000.0,999999.9999966993,999999.9999985343,2026365.6557116485,2026365.6557116488,186976.6790448481,149820.2668427307,0.04266179510542501,2.0875975114722785e-07,5.9999999999985665
100,1.0,1000000.0,1000000.0000002168,999999.9999960294,2026365.6557116485,2026365.6557116488,193016.51963628535,157343.35758684028,0.033045987649544584,1.3291422991211296e-07,6.000000000000094
